GEO_ID,CENSUS_TRACT,BOROUGH,CITY,PRECINCT,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,UNDERHS_AGE18to24_M,UNDERHS_AGE18to24_F,UNDER9th_25OVER,UNDER9th_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER,UNDERHS_25OVER_M,UNDERHS_25OVER_F
1400000US36047062200,Census Tract 622,Brooklyn, New York,61,109,45,64,2381,1120,1261,0,0,0,0,39,42,376,223,153
1400000US36047062600,Census Tract 626,Brooklyn, New York,61,206,108,98,1779,823,956,0,0,0,0,29,37,155,104,51
1400000US36047063200,Census Tract 632,Brooklyn, New York,61,68,34,34,1141,542,599,1,1,1,0,14,26,68,15,53
1400000US36047063800,Census Tract 638,Brooklyn, New York,61,213,173,40,1282,608,674,5,4,0,160,45,61,71,48,23
1400000US36047064000,Census Tract 640,Brooklyn, New York,61,231,125,106,1281,657,624,0,0,0,0,31,7,102,57,46
1400000US36047064400,Census Tract 644,Brooklyn, New York,61,164,21,143,1514,663,851,0,0,0,0,11,74,97,91,6
1400000US36047066600,Census Tract 666,Brooklyn, New York,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047016800,Census Tract 168,Brooklyn, New York,62,67,53,14,1234,636,598,4,3,1,0,21,68,72,32,39
1400000US36047017000,Census Tract 170,Brooklyn, New York,62,216,142,74,2655,1408,1247,0,0,0,0,165,175,271,149,122
1400000US36047017200,Census Tract 172,Brooklyn, New York,62,380,186,194,1961,871,1090,98,48,42,586,105,184,108,63,44
1400000US36047017400,Census Tract 174,Brooklyn, New York,62,43,9,34,1405,722,683,0,0,0,0,175,53,143,56,87
1400000US36047017600,Census Tract 176,Brooklyn, New York,62,176,119,57,1346,591,755,12,8,6,0,35,105,174,82,91
1400000US36047017800,Census Tract 178,Brooklyn, New York,62,228,66,162,1681,771,910,0,0,0,0,144,187,220,116,105
1400000US36047018000,Census Tract 180,Brooklyn, New York,62,211,133,78,2099,998,1101,33,21,13,269,212,145,405,141,264
1400000US36047018200,Census Tract 182,Brooklyn, New York,62,251,124,127,2119,1006,1113,37,18,38,0,137,278,504,311,193
1400000US36047018400,Census Tract 184,Brooklyn, New York,62,200,100,100,1327,666,661,32,16,20,159,90,57,129,80,49
1400000US36047018600,Census Tract 186,Brooklyn, New York,62,105,45,60,1370,598,772,3,1,0,69,62,76,153,73,81
1400000US36047018800,Census Tract 188,Brooklyn, New York,62,235,117,118,2148,1025,1123,0,0,0,0,103,158,329,195,133
1400000US36047019000,Census Tract 190,Brooklyn, New York,62,325,181,144,3416,1671,1745,94,52,39,1069,426,389,519,304,215
1400000US36047019200,Census Tract 192,Brooklyn, New York,62,183,103,80,1433,761,672,32,18,22,72,76,97,288,133,155
1400000US36047019400,Census Tract 194,Brooklyn, New York,62,239,100,139,2902,1379,1523,103,43,68,1126,507,647,287,131,155
1400000US36047024600,Census Tract 246,Brooklyn, New York,62,202,116,86,1867,867,1000,0,0,0,0,125,219,174,110,64
1400000US36047024800,Census Tract 248,Brooklyn, New York,62,327,178,149,1743,830,913,69,38,48,141,54,144,136,67,69
1400000US36047025000,Census Tract 250,Brooklyn, New York,62,204,39,165,1422,643,779,14,3,0,121,115,168,131,86,45
1400000US36047025200,Census Tract 252,Brooklyn, New York,62,561,312,249,4031,1797,2234,175,97,85,1117,397,315,508,228,277
1400000US36047025400,Census Tract 254,Brooklyn, New York,62,305,134,171,2487,1292,1195,34,15,11,363,289,301,321,199,121
1400000US36047025600,Census Tract 256,Brooklyn, New York,62,313,203,110,2425,1139,1286,12,8,0,264,154,251,550,313,237
1400000US36047025800,Census Tract 258,Brooklyn, New York,62,536,337,199,3059,1470,1589,221,139,131,0,215,281,343,179,164
1400000US36047026000,Census Tract 260,Brooklyn, New York,62,406,171,235,2367,1067,1300,30,13,25,121,256,358,206,117,88
1400000US36047026200,Census Tract 262,Brooklyn, New York,62,261,134,127,1653,845,808,0,0,0,0,104,97,207,138,68
1400000US36047026400,Census Tract 264,Brooklyn, New York,62,362,185,177,3188,1632,1556,32,16,3,523,149,300,475,273,204
1400000US36047026600,Census Tract 266,Brooklyn, New York,62,229,95,134,2456,1067,1389,17,7,11,165,212,251,251,132,119
1400000US36047026800,Census Tract 268,Brooklyn, New York,62,418,284,134,2769,1456,1313,21,14,10,0,210,263,396,301,96
1400000US36047027000,Census Tract 270,Brooklyn, New York,62,140,36,104,1489,646,843,26,7,0,372,59,67,179,73,106
1400000US36047027200,Census Tract 272,Brooklyn, New York,62,265,78,187,2120,1000,1120,44,13,19,409,80,155,333,145,187
1400000US36047027400,Census Tract 274,Brooklyn, New York,62,199,146,53,1812,947,865,0,0,0,0,132,192,252,148,104
1400000US36047027600,Census Tract 276,Brooklyn, New York,62,223,104,119,2624,1209,1415,31,14,26,176,255,317,365,187,177
1400000US36047027800,Census Tract 278,Brooklyn, New York,62,217,109,108,1981,843,1138,0,0,0,0,99,126,260,118,141
1400000US36047028000,Census Tract 280,Brooklyn, New York,62,195,95,100,1247,646,601,53,26,56,0,75,96,64,36,27
1400000US36047028200,Census Tract 282,Brooklyn, New York,62,244,153,91,2017,840,1177,59,37,29,222,64,187,309,184,124
1400000US36047028400,Census Tract 284,Brooklyn, New York,62,188,83,105,2588,1317,1271,0,0,0,0,248,264,388,270,119
1400000US36047028600,Census Tract 286,Brooklyn, New York,62,444,162,282,3425,1544,1881,0,0,0,0,181,181,336,86,248
1400000US36047028800,Census Tract 288,Brooklyn, New York,62,220,139,81,1925,854,1071,26,16,2,524,195,215,293,161,132
1400000US36047029000,Census Tract 290,Brooklyn, New York,62,320,101,219,2417,1124,1293,35,11,0,387,139,154,389,153,237
1400000US36047029200,Census Tract 292,Brooklyn, New York,62,207,118,89,1349,604,745,24,14,18,0,81,140,254,136,118
1400000US36047029400,Census Tract 294,Brooklyn, New York,62,91,23,68,1792,846,946,22,6,38,237,121,170,366,251,115
1400000US36047029600,Census Tract 296,Brooklyn, New York,62,335,220,115,3046,1389,1657,14,9,0,372,56,108,247,142,106
1400000US36047029800,Census Tract 298,Brooklyn, New York,62,292,158,134,2580,1210,1370,9,5,8,0,169,206,472,209,262
1400000US36047031400,Census Tract 314,Brooklyn, New York,62,227,102,125,3389,1462,1927,0,0,0,0,155,168,397,143,252
1400000US36047040000,Census Tract 400,Brooklyn, New York,62,318,203,115,2166,1030,1136,14,9,8,0,231,272,513,235,278
1400000US36047040400,Census Tract 404,Brooklyn, New York,62,149,20,129,1812,872,940,0,0,0,0,88,135,299,197,102
1400000US36047040600,Census Tract 406,Brooklyn, New York,62,122,28,94,2315,1104,1211,24,6,0,590,130,130,252,123,131
1400000US36047040800,Census Tract 408,Brooklyn, New York,62,384,213,171,2295,1129,1166,43,24,35,0,75,191,335,182,152
1400000US36047041000,Census Tract 410,Brooklyn, New York,62,164,59,105,1314,624,690,0,0,0,0,42,78,139,64,75
1400000US36047041200,Census Tract 412,Brooklyn, New York,62,261,92,169,1893,773,1120,0,0,0,0,84,169,341,130,211
1400000US36047042400,Census Tract 424,Brooklyn, New York,62,211,99,112,2382,1335,1047,33,15,11,488,222,119,369,170,200
1400000US36047042600,Census Tract 426,Brooklyn, New York,62,381,254,127,3070,1469,1601,46,31,18,243,184,279,510,250,261
1400000US36047042800,Census Tract 428,Brooklyn, New York,62,268,90,178,2880,1275,1605,25,8,0,403,77,212,251,106,144
1400000US36047043000,Census Tract 430,Brooklyn, New York,62,259,171,88,2286,1017,1269,110,73,51,261,153,165,338,122,216
1400000US36047043200,Census Tract 432,Brooklyn, New York,62,325,80,245,2826,1378,1448,82,20,28,842,258,346,379,183,195
1400000US36047043400,Census Tract 434,Brooklyn, New York,62,391,235,156,2633,1312,1321,72,43,48,0,104,104,184,94,89
1400000US36047043600,Census Tract 436,Brooklyn, New York,62,374,221,153,2915,1418,1497,36,21,25,0,234,278,414,262,153
1400000US36047043800,Census Tract 438,Brooklyn, New York,62,207,129,78,1780,870,910,8,5,5,0,78,83,336,170,167
1400000US36047044000,Census Tract 440,Brooklyn, New York,62,300,160,140,1552,737,815,32,17,28,0,37,86,102,73,29
1400000US36047063600,Census Tract 636,Brooklyn, New York,63,69,56,13,884,378,506,7,6,2,0,7,17,41,34,7
1400000US36047064600,Census Tract 646,Brooklyn, New York,63,222,166,56,1398,727,671,21,16,7,0,0,0,87,45,41
1400000US36047064800,Census Tract 648,Brooklyn, New York,63,140,58,82,1353,679,674,69,29,61,429,4,35,127,49,78
1400000US36047065000,Census Tract 650,Brooklyn, New York,63,246,124,122,1014,433,581,14,7,14,0,35,40,135,94,41
1400000US36047065200,Census Tract 652,Brooklyn, New York,63,149,63,86,887,436,451,0,0,0,0,0,5,34,4,30
1400000US36047065400,Census Tract 654,Brooklyn, New York,63,108,7,101,1173,596,577,0,0,0,0,16,10,161,65,96
1400000US36047065600,Census Tract 656,Brooklyn, New York,63,197,89,108,1200,539,661,25,11,16,133,17,7,113,39,74
1400000US36047065800,Census Tract 658,Brooklyn, New York,63,113,80,33,1310,536,774,9,6,4,0,19,19,41,36,5
1400000US36047066000,Census Tract 660,Brooklyn, New York,63,80,45,35,1261,587,674,17,10,10,144,27,18,73,73,0
1400000US36047066200,Census Tract 662,Brooklyn, New York,63,162,139,23,1105,495,610,26,22,4,0,12,8,113,63,50
1400000US36047067000,Census Tract 670,Brooklyn, New York,63,133,49,84,1992,918,1074,54,20,60,450,38,55,125,80,46
1400000US36047067200,Census Tract 672,Brooklyn, New York,63,239,78,161,981,494,487,37,12,0,226,137,74,124,25,99
1400000US36047067400,Census Tract 674,Brooklyn, New York,63,207,100,107,1338,586,752,49,24,14,450,45,42,98,48,50
1400000US36047067600,Census Tract 676,Brooklyn, New York,63,250,115,135,1411,611,800,67,31,41,334,11,43,76,56,20
1400000US36047067800,Census Tract 678,Brooklyn, New York,63,295,103,192,1949,922,1027,13,5,0,133,12,50,144,49,96
1400000US36047068000,Census Tract 680,Brooklyn, New York,63,273,180,93,1058,458,600,91,60,47,0,69,114,68,53,15
1400000US36047068200,Census Tract 682,Brooklyn, New York,63,368,221,147,2112,1052,1060,17,10,11,0,11,40,144,82,61
1400000US36047068600,Census Tract 686,Brooklyn, New York,63,108,32,76,1039,430,609,0,0,0,0,37,17,82,0,82
1400000US36047068800,Census Tract 688,Brooklyn, New York,63,166,131,35,1251,529,722,25,20,7,0,35,61,143,108,34
1400000US36047069000,Census Tract 690,Brooklyn, New York,63,169,81,88,1060,478,582,18,9,0,217,11,16,35,5,30
1400000US36047069200,Census Tract 692,Brooklyn, New York,63,259,142,117,1436,584,852,35,19,11,270,45,109,118,58,60
1400000US36047069601,Census Tract 696.01,Brooklyn, New York,63,290,115,175,2742,1238,1504,14,6,0,219,87,99,88,32,57
1400000US36047069602,Census Tract 696.02,Brooklyn, New York,63,708,498,210,4225,2092,2133,38,27,16,0,33,51,169,113,58
1400000US36047069800,Census Tract 698,Brooklyn, New York,63,157,64,93,887,449,438,5,2,0,48,11,39,97,39,58
1400000US36047070000,Census Tract 700,Brooklyn, New York,63,369,136,233,1259,623,636,65,24,38,233,51,14,31,27,4
1400000US36047070201,Census Tract 702.01,Brooklyn, New York,63,466,133,333,4699,2026,2673,0,0,0,0,53,51,150,91,56
1400000US36047070202,Census Tract 702.02,Brooklyn, New York,63,0,0,0,63,27,36,0,0,0,0,0,0,54,27,27
1400000US36047070600,Census Tract 706,Brooklyn, New York,63,387,152,235,2021,972,1049,7,3,11,0,67,86,63,40,23
1400000US36047072000,Census Tract 720,Brooklyn, New York,63,312,196,116,1247,477,770,54,34,32,0,0,76,126,46,80
1400000US36047072200,Census Tract 722,Brooklyn, New York,63,264,102,162,2276,1009,1267,36,14,0,505,86,70,191,113,79
1400000US36047072400,Census Tract 724,Brooklyn, New York,63,120,88,32,1467,581,886,21,15,4,412,13,38,175,97,78
1400000US36047072800,Census Tract 728,Brooklyn, New York,63,351,166,185,2811,1256,1555,34,16,21,228,36,103,287,165,121
1400000US36047073000,Census Tract 730,Brooklyn, New York,63,355,243,112,1810,839,971,22,15,10,0,33,78,221,126,94
1400000US36047073200,Census Tract 732,Brooklyn, New York,63,325,154,171,1639,632,1007,0,0,0,0,24,0,207,70,137
1400000US36047073400,Census Tract 734,Brooklyn, New York,63,257,120,137,1430,660,770,0,0,0,0,59,48,167,107,61
1400000US36047073600,Census Tract 736,Brooklyn, New York,63,346,104,242,2315,989,1326,20,6,46,0,23,125,199,56,145
1400000US36047073800,Census Tract 738,Brooklyn, New York,63,337,142,195,2390,1188,1202,47,20,33,282,4,95,98,8,90
1400000US36047074000,Census Tract 740,Brooklyn, New York,63,289,175,114,2485,1088,1397,46,28,30,0,30,80,288,106,182
1400000US36047074200,Census Tract 742,Brooklyn, New York,63,361,228,133,1989,879,1110,37,23,0,553,68,30,109,68,42
1400000US36047074400,Census Tract 744,Brooklyn, New York,63,101,72,29,1146,591,555,25,18,10,0,14,10,36,19,16
1400000US36047074800,Census Tract 748,Brooklyn, New York,63,151,43,108,1174,514,660,0,0,0,0,14,19,43,43,0
1400000US36047077600,Census Tract 776,Brooklyn, New York,63,334,211,123,2862,1118,1744,22,14,13,0,68,108,232,92,141
1400000US36047093200,Census Tract 932,Brooklyn, New York,63,74,7,67,1027,525,502,18,2,0,276,18,12,41,21,20
1400000US36047094402,Census Tract 944.02,Brooklyn, New York,63,374,107,267,1553,472,1081,21,6,52,0,66,109,182,63,119
1400000US36047011000,Census Tract 110,Brooklyn, New York,66,357,202,155,1576,933,643,88,50,40,366,275,205,318,193,126
1400000US36047011200,Census Tract 112,Brooklyn, New York,66,681,370,311,3898,1782,2116,65,35,35,288,520,383,745,205,540
1400000US36047011400,Census Tract 114,Brooklyn, New York,66,339,179,160,2659,1371,1288,44,23,17,415,243,240,279,149,131
1400000US36047011600,Census Tract 116,Brooklyn, New York,66,302,125,177,3133,1551,1582,96,40,52,1043,495,658,639,344,296
1400000US36047011800,Census Tract 118,Brooklyn, New York,66,246,106,140,1451,723,728,77,33,48,425,220,259,239,134,105
1400000US36047021400,Census Tract 214,Brooklyn, New York,66,376,102,274,1108,541,567,31,8,24,89,70,129,285,167,118
1400000US36047021600,Census Tract 216,Brooklyn, New York,66,366,257,109,2134,1100,1034,140,98,56,156,274,213,216,171,45
1400000US36047021800,Census Tract 218,Brooklyn, New York,66,332,160,172,1988,981,1007,61,29,39,288,135,202,199,154,44
1400000US36047022000,Census Tract 220,Brooklyn, New York,66,692,308,384,2200,1134,1066,148,66,92,425,174,274,231,119,112
1400000US36047022200,Census Tract 222,Brooklyn, New York,66,477,254,223,2055,1069,986,49,26,18,267,134,91,335,166,169
1400000US36047022400,Census Tract 224,Brooklyn, New York,66,700,268,432,2486,1125,1361,228,87,210,564,209,225,415,203,214
1400000US36047022600,Census Tract 226,Brooklyn, New York,66,243,121,122,1571,837,734,62,31,44,233,254,240,239,148,91
1400000US36047022800,Census Tract 228,Brooklyn, New York,66,500,287,213,1655,940,715,126,72,90,38,165,169,232,142,90
1400000US36047023000,Census Tract 230,Brooklyn, New York,66,443,300,143,2103,926,1177,167,113,75,147,145,147,360,166,194
1400000US36047023200,Census Tract 232,Brooklyn, New York,66,558,308,250,2977,1572,1405,134,74,42,988,329,139,253,149,103
1400000US36047023400,Census Tract 234,Brooklyn, New York,66,674,336,338,2277,999,1278,100,50,47,357,59,101,182,106,75
1400000US36047023600,Census Tract 236,Brooklyn, New York,66,744,330,414,2482,1187,1295,42,18,34,89,169,199,283,137,148
1400000US36047023800,Census Tract 238,Brooklyn, New York,66,505,211,294,2181,1035,1146,48,20,24,229,120,141,255,120,136
1400000US36047024000,Census Tract 240,Brooklyn, New York,66,519,292,227,2772,1437,1335,199,112,81,1161,247,243,269,125,146
1400000US36047024200,Census Tract 242,Brooklyn, New York,66,211,124,87,1514,677,837,55,32,32,156,82,56,185,91,94
1400000US36047024400,Census Tract 244,Brooklyn, New York,66,395,253,142,1927,987,940,109,70,61,0,129,53,318,154,164
1400000US36047044200,Census Tract 442,Brooklyn, New York,66,324,119,205,1405,745,660,0,0,0,0,57,0,98,47,52
1400000US36047044400,Census Tract 444,Brooklyn, New York,66,492,277,215,1960,916,1044,27,15,21,0,61,95,92,42,50
1400000US36047044600,Census Tract 446,Brooklyn, New York,66,195,165,30,1452,724,728,57,48,10,0,86,103,222,125,97
1400000US36047044800,Census Tract 448,Brooklyn, New York,66,84,48,36,1238,615,623,22,13,16,0,51,35,45,7,38
1400000US36047045000,Census Tract 450,Brooklyn, New York,66,122,101,21,438,190,248,33,27,7,0,21,32,20,0,20
1400000US36047045200,Census Tract 452,Brooklyn, New York,66,238,164,74,1514,755,759,0,0,0,0,20,54,118,83,35
1400000US36047045400,Census Tract 454,Brooklyn, New York,66,325,185,140,931,485,446,33,19,25,0,4,5,39,28,11
1400000US36047045600,Census Tract 456,Brooklyn, New York,66,472,297,175,1400,608,792,12,7,7,0,29,69,78,39,40
1400000US36047045800,Census Tract 458,Brooklyn, New York,66,112,80,32,805,397,408,12,9,5,0,12,42,3,0,3
1400000US36047046201,Census Tract 462.01,Brooklyn, New York,66,378,216,162,1549,742,807,28,16,21,0,103,67,112,53,59
1400000US36047046202,Census Tract 462.02,Brooklyn, New York,66,143,78,65,965,514,451,42,23,35,0,27,32,110,86,24
1400000US36047046400,Census Tract 464,Brooklyn, New York,66,329,207,122,1154,586,568,0,0,0,0,37,7,63,43,20
1400000US36047046800,Census Tract 468,Brooklyn, New York,66,60,20,40,936,353,583,15,5,14,187,6,45,55,41,14
1400000US36047047000,Census Tract 470,Brooklyn, New York,66,283,191,92,1558,748,810,43,29,17,136,15,73,126,73,53
1400000US36047047200,Census Tract 472,Brooklyn, New York,66,366,282,84,1531,751,780,66,51,16,219,48,51,222,134,88
1400000US36047047400,Census Tract 474,Brooklyn, New York,66,237,97,140,1721,905,816,55,23,43,308,36,51,157,97,59
1400000US36047047600,Census Tract 476,Brooklyn, New York,66,426,210,216,1849,842,1007,114,56,108,78,83,61,176,86,89
1400000US36047048200,Census Tract 482,Brooklyn, New York,66,664,385,279,3275,1481,1794,148,86,66,668,213,170,400,169,231
1400000US36047048600,Census Tract 486,Brooklyn, New York,66,378,142,236,1842,928,914,93,35,43,523,126,125,184,101,83
1400000US36047048800,Census Tract 488,Brooklyn, New York,66,438,196,242,2387,1125,1262,74,33,58,267,158,153,203,104,98
1400000US36047049000,Census Tract 490,Brooklyn, New York,66,404,232,172,3894,1801,2093,41,23,7,701,52,113,202,104,96
1400000US36047049200,Census Tract 492,Brooklyn, New York,66,219,125,94,2050,1035,1015,15,9,0,328,202,120,107,51,56
1400000US36047049400,Census Tract 494,Brooklyn, New York,66,483,275,208,4103,1824,2279,121,69,61,788,224,271,185,82,103
1400000US36047049600,Census Tract 496,Brooklyn, New York,66,327,146,181,2797,1422,1375,72,32,89,0,226,166,344,154,190
1400000US36047049800,Census Tract 498,Brooklyn, New York,66,517,184,333,2953,1406,1547,36,13,47,89,148,193,301,194,108
1400000US36047072600,Census Tract 726,Brooklyn, New York,67,229,155,74,1633,666,967,35,24,13,155,30,48,52,28,25
1400000US36047078000,Census Tract 780,Brooklyn, New York,67,258,87,171,1735,773,962,35,12,20,253,10,21,40,1,39
1400000US36047078200,Census Tract 782,Brooklyn, New York,67,505,181,324,2827,1235,1592,136,49,109,653,56,115,206,98,107
1400000US36047078400,Census Tract 784,Brooklyn, New York,67,269,112,157,1812,917,895,11,5,15,0,21,8,188,112,77
1400000US36047078600,Census Tract 786,Brooklyn, New York,67,584,330,254,2793,1216,1577,111,63,27,835,89,162,240,143,98
1400000US36047081400,Census Tract 814,Brooklyn, New York,67,263,119,144,1863,710,1153,58,26,33,401,43,115,110,69,42
1400000US36047081600,Census Tract 816,Brooklyn, New York,67,268,105,163,1881,837,1044,90,35,42,728,67,69,265,134,132
1400000US36047081800,Census Tract 818,Brooklyn, New York,67,631,222,409,2909,1207,1702,126,44,101,506,101,102,332,106,226
1400000US36047082000,Census Tract 820,Brooklyn, New York,67,920,398,522,3469,1395,2074,198,86,131,652,86,141,382,159,222
1400000US36047082200,Census Tract 822,Brooklyn, New York,67,570,327,243,4529,1901,2628,146,84,79,725,127,318,525,300,226
